,LONGITUDE,LATITUDE
456,68.08802943010359,-53.11177721363104
457,67.71618938098466,-52.999739229752386
458,67.3462840027646,-52.88654741743574
459,66.97831485592846,-52.77221250365965
460,66.61228299247604,-52.656745192584516
461,66.24818896760745,-52.54015616265992
462,65.8860328514445,-52.42245606382718
463,65.52581424077295,-52.30365551481659
464,65.16753227079107,-52.18376510053875
465,64.81118562685056,-52.06279536956912
466,64.45677255617638,-51.94075683172505
467,64.10429087955283,-51.81765995573424
468,63.75373800296402,-51.693515166993734
469,63.405110929176786,-51.56833284541811
470,63.05840626925546,-51.442123323375995
471,62.71362025399812,-51.3148968837133
472,62.37074874528459,-51.186663757862306
473,62.02978724732692,-51.057434124034664
474,61.690730917814,-50.9272181054975
475,61.35357457894199,-50.79602576893075
476,61.018312728323295,-50.66386712286431
477,60.68493954976694,-50.53075211619363
478,60.35344892392398,-50.396690636771964
479,60.02383443879205,-50.26169251007776
480,59.69608940007328,-50.12576749795563
481,59.370206841380956,-49.98892529742915
482,59.04617953429008,-49.85117553958399
483,58.723999998227846,-49.71252778851941
484,58.40366051020027,-49.5729915403668
485,58.08515311435176,-49.43257622237338
486,57.768469631354655,-49.291291192049265
487,57.45360166762628,-49.14914573637656
488,57.14054062437126,-49.006149071078354
489,56.829277706447414,-48.86231033994633
490,56.51980393105366,-48.717638614225066
491,56.2121101362387,-48.57214289205138
492,55.90618698922981,-48.4258320979473
493,55.60202499458097,-48.27871508236467
494,55.29961450214002,-48.13080062128004
495,54.99894571483489,-47.98209741583814
496,54.7000086962791,-47.8326140920423
497,54.40279337819671,-47.68235920049037
498,54.107289567667664,-47.53134121615454
499,53.81348695419407,-47.37956853820339
500,53.521375116588615,-47.22704948986499
501,53.230943529686265,-47.073792318329254
502,53.230943529686265,-47.073792318329254
503,53.03420298026457,-47.24471490671195
504,52.83564519724801,-47.41500712140164
505,52.635255821392334,-47.584661089102546
506,52.43302047458557,-47.75366884152853
507,52.228924764948246,-47.922022314689045
508,52.022954292148945,-48.08971334819529
509,51.81509465294118,-48.256733684588205
510,51.60533144692675,-48.423074968689725
511,51.39365028255126,-48.58872874697895
512,51.18003678333709,-48.75368646699469
513,50.96447659435954,-48.917939476766264
514,50.74695538897124,-49.081479024273996
515,50.52745887578055,-49.2442962569415
516,50.30597280588904,-49.40638222116137
517,50.082482980393394,-49.567727861856206
518,49.856975258156965,-49.72832402207704
519,49.62943556385597,-49.888161442641
520,49.399849896305305,-50.04723076181051
521,49.16820433706889,-50.20552251501594
522,48.93448505935909,-50.36302713462393
523,48.698678337229794,-50.51973494975382
524,48.46077055506742,-50.67563618614421
525,48.220748217383964,-50.83072096607235
526,47.978597958915934,-50.984979308328356
527,47.73430655503274,-51.13840112824714
528,47.487860932457906,-51.29097623780032
529,47.23924818030602,-51.44269434575087
530,46.988455561438094,-51.5935450578729
